commit_id,lines_added,lines_removed,lines_modified,files_changed,project,commit_role
02fc76f6a7dbc6cdc3613957f5f1ed435eab5959,12,24,1,1,linux,BIC
309795f4bec2d69cd507a631f82065c2198a0825,1144,20,24,5,linux,BIC
6a82582d9fa438045191074856f47165334f2777,1054,0,0,2,linux,BIC
7ece54a60ee2ba7a386308cae73c790bd580589c,3,0,4,1,linux,BFC
54efd50bfd873e2dbf784e0b21a8027ba4299a3e,188,18,4,16,linux,BIC
fc67e6f120a388b611d94cc40baf99a5cc56b283,2,0,0,1,linux,BFC
3df4fce739e2b263120f528c5e0fe6b2f8937b5b,37,6,7,10,linux,BFC
3ac06b905655b3ef2fd2196bab36e4587e1e4e4f,11,0,0,1,linux,BIC
e01d8718de4170373cd7fbf5cf6f9cb61cebb1e9,1,0,1,1,linux,BFC
ae00fcc51e714ce0fc72382332147ffffcf9a883,0,1817,0,16,linux,BFC
de3688e469b08be958914674e8b01cb0cea42388,42,0,6,13,linux,BIC
490d332ea42780577f679f5d13598b195bff360c,0,0,2,1,linux,BFC
f218ea6c4792e0fabba0195f2f866d0a3b58431e,15,3,1,1,linux,BIC
3afc8299f39a27b60e1519a28e18878ce878e7dd,0,0,1,1,linux,BFC
8323989140f3e58e3e1da03a3b66ce5c8d65798a,1004,0,0,5,linux,BIC
66f862563ed68717dfd84e808ca12705ed275ced,2,8,2,1,linux,BFC
2abc17a93867dc816f0ed9d32021dda8078e7330,0,0,6,1,linux,BFC
2c0f8ce1b584a4d7b8ff53140d21dfed99834940,24,1,30,1,linux,BFC
8ce96afa8239f13bdf5ab35839bac46c103bbedc,0,0,1,1,linux,BFC
be8638344c70bf492963ace206a9896606b6922d,23,4,25,4,linux,BFC
25d3b493a52d4ece811ba07881558fc7f6778fb8,0,2,5,1,linux,BFC
f1bbb99f41e06d5ba93ea8eafacd96a7a71d0c7d,10,8,0,1,linux,BFC
e9d848cb65d5f6f7731d12bd1b6d994bfdbcc94f,3,0,0,1,linux,BFC
a9dc3d5612ce6b48bd1d230d0e3c21478a9538b3,77,0,0,2,linux,BIC
e5efaeb8a8f527d6e91289ff1f67fbcae452b2ca,86,0,28,3,linux,BIC
b208108638c4bd3215792415944467c36f5dfd97,0,0,2,1,linux,BFC
72b3942a173c387b27860ba1069636726e208777,127,2,2,3,linux,BIC
210b3ab932f7a08d8b912c497ca0ca86f712814f,140,0,0,3,linux,BIC
7de967e76fce652f9e8f3594c97ae132e3a0833a,1,0,0,1,linux,BFC
6014ac122ed081feca99217bc57b2e15c7fc1a51,98,0,1,2,linux,BIC
308ee87a2f1ea7e83c5da49e4359cb133a93217f,1609,0,0,3,linux,BIC
d4ca73591916b760478d2b04334d5dcadc028e9c,0,5,2,1,linux,BFC
303e8954af8daa087e4f42788672d280337071ab,4,0,0,1,linux,BIC
690157f0a9e7e4e903111794fae42bd2ff1abb93,75,0,8,1,linux,BIC
cecf864d3d76d50e3d9c58145e286a0b8c284e92,79,4,40,2,linux,BIC
04c16b84e49a6d609c88f4f5523237ece3612b74,0,0,3,1,linux,BFC
93188e9642c3ce11d11b2663905b703dfe89e349,72,0,5,2,linux,BIC
63288b721a80fb58c00cd47e61a90bc8b33ba588,15,0,8,1,linux,BIC
688b12cc3ca8a5155b95ce8d01e0e43006813b27,3,641,9,1,linux,BIC
fe523d7c9a8332855376ad5eb1aa301091129ba4,0,1,0,1,linux,BFC
e39cb8a3aa988a74433a3f26443b454cca033651,68,0,8,1,linux,BIC
9c477032f7d0beafe592e65238d8fb79341e91dc,421,0,1,6,linux,BIC
f8c63edfd78905320e86b6b2be2b7a5ac768fa4e,11,10,12,2,linux,BFC
0df1c9868c3a1916198ee09c323ca5932a0b8a11,0,4,1,1,linux,BFC
f38b7c2547537a8219d273e20eb3b88e6fc6b764,0,1,0,1,linux,BFC
6409d049ce28bef35e13dfb8699fc7ee27469ba1,11,0,1,1,linux,BFC
04a834592bf51355383db6fc00cb09f776a6b8dc,83,2,29,6,linux,BIC
1e0fb9ec679c9273a641f1d6f3d25ea47baef2bb,16,0,0,2,linux,BIC
6b526ed70cf189660d009ea6f17af77a9cca0f38,68,0,5,4,linux,BIC
3d8e450f517cdb33da77827ec75929354753e9c0,0,7,48,1,linux,BFC
477277c7fd43d48ae68cbdcaa7c0f82024a87421,9,4,32,6,linux,BFC
7346195e8643482968f547483e0d823ec1982fab,6,0,3,2,linux,BFC
d0244847f9fc5e20df8b7483c8a4717fe0432d38,5,0,0,2,linux,BFC
85f9f90808b4437bbdff1dff2c80663dae57ab51,27,24,0,2,linux,BIC
913240696ec64a2af2de250b1591cc45b5cea2f6,0,4,1,2,linux,BFC
038efb6348ce96228f6828354cb809c22a661681,3,0,0,1,linux,BFC
c2d6511e6a4f1f3673d711569c00c3849549e9b0,1,0,2,1,linux,BFC
6325ce1542bcee2813558e12055794b7a40d4615,1,0,0,1,linux,BFC
cf530217408e3686f7002429769ede59dd931151,81,2,12,1,linux,BIC
1d5c65edd930ff05ef036bbade87275e4b5b7b90,5,0,1,1,linux,BFC
5cb651a7959310ef4dbb0b93f005b10286789656,0,4,9,1,linux,BFC
2a18fbec1dabf053f97365e7aa1ef64c69112618,12,5,9,1,linux,BIC
a9e7f6544b9cebdae54d29f87a7ba2a83c0471b5,26,0,8,1,linux,BIC
91a9e063cdcfca8fe642b078d6fae4ce49187975,5,0,12,1,linux,BFC
da5fb9e1ad3fbf632dce735f1bdad257ca528499,8,0,3,1,linux,BFC
399254aaf4892113c806816f7e64cf40c804d46d,16,6,23,4,linux,BIC
40b4f0fd74e46c017814618d67ec9127ff20f157,2,0,0,1,linux,BIC
36c9b5929b7094ea19a78827c0ede20d2e0e6c9c,3,0,2,1,linux,BFC
97e4910232fa1f81e806aa60c25a0450276d99a2,6,0,0,1,linux,BFC
ba839b7598440a5d78550a115bac21b08d57cc32,30,0,1,2,linux,BFC
a4dc70d46cf1a05b244a06d3d8c0c09908ea13b9,5,0,19,1,linux,BIC
936bd486564aa3edb52313aa7c2e7381e0bcaba3,181,61,4,3,linux,BIC
d00fa9adc528c1b0e64d532556764852df8bd7b9,18,92,24,4,linux,BIC
2926e4297053c735ab65450192dfba32a4f47fa9,0,0,1,1,linux,BFC
f528bf4f57e43d1af4b2a5c97f09e43e0338c105,1,0,2,1,linux,BFC
a926a903b7dc39a8a949150258c09290998dd812,9,14,14,1,linux,BIC
fab686eb0307121e7a2890b6d6c57edd2457863d,0,0,2,1,linux,BFC
f837297ad82480024d3ad08cd84f6670bcafa862,77,1,9,4,linux,BIC
48009e9972974c52a5f649f761862dd67bce3d13,0,0,1,1,linux,BFC
3c60cfd73966797746530768d66597d025a69804,3,0,4,1,linux,BFC
3ef46bc97ca2c918b7657a08220c7340a9bb07a2,20,20,73,10,linux,BIC
6ec9351809612fa1c0256fb3e39b49b6100e2983,4,0,2,1,linux,BFC
ec2ebc1c5a5ce49538fa78108c53eaf722eee908,0,0,1,1,linux,BFC
c2cac2f74ab4bcf0db0dcf3a612f1e5b52d145c8,0,1,1,2,linux,BFC
6bdb68cef7bf57cdb3f8d1498623556d6823ff3a,371,0,0,5,linux,BIC
61d9b56a89208d8cccd0b4cfec7e6959717e16e3,71,0,1,3,linux,BIC
3dc007fe9b2b256d2779bb9e9a0d372eb1d90643,3,30,17,2,linux,BIC
f8d0cbf28df14b6b6801f027a396fd593971a922,2,0,0,1,linux,BFC
1a855eaccf353f7ed1d51a3d4b3af727ccbd81ca,0,8,0,1,linux,BFC
8966e28d2e40cfc9f694bd02dabc49afb78d7160,73,16,63,5,linux,BIC
75eb3a67a29e9f87c07c8bd184a7ed4274a58ef0,0,0,3,1,linux,BFC
60e4cf67a582d64f07713eda5fcc8ccdaf7833e6,23,5,9,6,linux,BIC
72d78717c6d06adf65d2e3dccc96d9e9dc978593,5,0,0,1,linux,BFC
3a6b076168e20a50289d71f601f1dd02be0f8e88,2,0,0,1,linux,BFC
c92a7a52243871eb10e0ea2260685def47fb5094,1,0,0,1,linux,BFC
616a8394b5df8c88f4dd416f4527439a4e365034,24,0,4,3,linux,BFC
5740d068909676d4bdb5c9c00c37a83df7728909,7,0,3,1,linux,BFC
ba6096311ba6aed28fec237038ec986c9bf9b8e9,0,2,1,1,linux,BFC
2826d447fbd60e6a05e53d5f918bceb8c04e315c,0,8,6,2,linux,BFC
38d5d3b3d5dbc0e0bb51fa6f7559d0d5a27916f6,7,1,38,3,linux,BFC
d9092f52d7e61dd1557f2db2400ddb430e85937e,0,0,1,1,linux,BFC
01822dd1bacfce25418cd4662c14240e6eb17ad6,0,0,1,1,linux,BFC
4644848369c0c06352e9ba3bad830c9dd7281380,184,0,11,1,linux,BIC
90d72256addff9e5f8ad645e8f632750dd1f8935,1,0,2,1,linux,BFC
d7fad4c840f33a6bd333dd7fbb3006edbcf0017a,0,0,3,1,linux,BFC
2c1ec6fda2d07044cda922ee25337cf5d4b429b3,6,0,0,1,linux,BFC
169e0da91a21a571093feb8ff84c7e9229e64c08,133,0,18,10,linux,BIC
ca2dccdeeb49a7e408112d681bf447984c845292,45,0,4,1,linux,BFC
